t	b	lnt	lnb	linreg	 k=[-2.63331747], b=12.366013126287156
0	3664.24	0.0	8.206376225832253	12.366013126287156
1	10521.84	0.6931471805599453	9.26120837594058	10.540736545057888
2	10453.66	1.0986122886681098	9.254707435307964	9.473018191594251
3	6955.6	1.3862943611198906	8.847302369507913	8.71545996382862
4	4468.84	1.6094379124341003	8.404884146099654	8.127852151390965
5	2999.84	1.791759469228055	8.00631423289464	7.647741610364984
6	2106.66	1.9459101490553132	7.652859033910824	7.241813931856694
7	1544.3	2.0794415416798357	7.3423260122289555	6.890183382599352
8	1167.04	2.1972245773362196	7.0622259076203155	6.580023256901348
9	904.22	2.302585092994046	6.807072693616105	6.302575570161694
10	723.58	2.3978952727983707	6.584211113559282	6.051593608424436
11	587.48	2.4849066497880004	6.375842202885662	5.822465029135715
12	489.08	2.5649493574615367	6.192526075275989	5.611687168513586
13	405.36	2.6390573296152584	6.004775561167654	5.416537350627426
14	349.4	2.70805020110221	5.8562173976999565	5.234857216698059
15	301.16	2.772588722239781	5.707641684981922	5.064906801370083
16	256.08	2.833213344056216	5.545489895661608	4.905262925508065
17	221.74	2.8903717578961645	5.401505524344206	4.754746675672081
18	200.44	2.9444389791664403	5.300514950091524	4.6123705172391025
19	178.84	2.995732273553991	5.18649155136578	4.477298988932427
20	155.76	3.044522437723423	5.048316361063944	4.348818997163789
21	140.52	3.091042453358316	4.945349827397626	4.226317027195167
22	131.22	3.1354942159291497	4.876875303916732	4.10926142415663
23	114.8	3.1780538303479458	4.743191483885466	3.9971884479064475
24	109.52	3.2188758248682006	4.696107180980193	3.8896911764947717
25	95.16	3.258096538021482	4.555559685434757	3.7864105872843172
26	83.4	3.295836866004329	4.423648309364701	3.6870283222084446
27	75.96	3.332204510175204	4.330206885944085	3.5912607693981577
28	67.46	3.367295829986474	4.2115348296335045	3.4988541838239424
29	58.36	3.4011973816621555	4.066630723654585	3.4095806354687905
30	52.58	3.4339872044851463	3.9623358193017353	3.323234622125545
31	48.84	3.4657359027997265	3.888549649242504	3.239630220140814
32	41.42	3.4965075614664802	3.723763855967438	3.1585986737315324
33	40.74	3.5263605246161616	3.70721041079866	3.0799863442787974
34	39.06	3.5553480614894135	3.665098925448533	3.003652956960501
35	33.46	3.58351893845611	3.510350695558678	2.929470094442813
36	30.68	3.6109179126442243	3.4236109764990554	2.857319896998641
37	25.64	3.6375861597263857	3.2441536320524693	2.7870939360098337
38	20.8	3.6635616461296463	3.0349529867072724	2.7186922338206827
39	18.62	3.6888794541139363	2.924236271848921	2.652022407703159
40	14.82	3.713572066704308	2.695977619867941	2.5869989195398464
41	12.7	3.7376696182833684	2.5416019934645457	2.5235424159345214
42	11.48	3.7612001156935624	2.4406063908914204	2.4615791459796377
43	9.94	3.784189633918261	2.2965670206684825	2.4010404459659007
44	8.62	3.8066624897703196	2.1540850846756014	2.341862282005156
45	7.7	3.828641396489095	2.0412203288596382	2.283984842927362
46	7.06	3.8501476017100584	1.9544450515051506	2.227352176962791
47	8.02	3.871201010907891	2.081938421878423	2.1719118666771795
48	6.28	3.8918202981106265	1.8373699804801074	2.1176147374262317
49	4.82	3.912023005428146	1.572773928062509	2.064414595265502
50	4.2	3.9318256327243257	1.4350845252893227	2.012267990815161
51	3.26	3.9512437185814275	1.1817271953786161	1.9611340060550493
52	2.66	3.970291913552122	0.9783261227936078	1.9109740614288437
53	2.62	3.9889840465642745	0.9631743177730056	1.8617517409791766
54	1.58	4.007333185232471	0.4574248470388755	1.8134326335282438
55	1.54	4.02535169073515	0.43178241642553783	1.765984188168888
56	1.0	4.04305126783455	0.0	1.7193755825461974
57	1.02	4.060443010546419	0.01980262729617973	1.6735776025946745
58	1.26	4.07753744390572	0.23111172096338664	1.628562532555856
59	0.68	4.0943445622221	-0.3856624808119846	1.5843040542395244
60	0.88	4.110873864173311	-0.12783337150988489	1.5407771546115985
